NAME,ID,YYMMDD,YEAR,HOUR,Wind_Speed,DELV24,PER,SHRD,POT,PC2
ALBE,AL032000,000812,2000,12,110,-25,20,19.9,-5,9999
ALBE,AL032000,000812,2000,18,110,-35,10,21.8,12,9999
ALBE,AL032000,000813,2000,0,105,-40,-5,21.9,13,9999
ALBE,AL032000,000813,2000,6,95,-35,-15,23.1,2,9999
ALBE,AL032000,000813,2000,12,85,-30,-20,18.9,-4,9999
ALBE,AL032000,000813,2000,18,75,-25,-20,22.4,-3,9999
ALBE,AL032000,000814,2000,0,65,-20,-20,24.9,-10,9999
ALBE,AL032000,000814,2000,6,60,-15,-15,25.6,-16,9999
ALBE,AL032000,000814,2000,12,55,-10,-10,23.2,-18,9999
ALBE,AL032000,000814,2000,18,50,-10,-10,18.0,-20,9999
ALBE,AL032000,000815,2000,0,45,-5,-10,9.7,-28,9999
ALBE,AL032000,000815,2000,6,45,-5,-5,7.3,-32,9999
ALBE,AL032000,000815,2000,12,45,-5,0,11.2,-35,9999
ALBE,AL032000,000815,2000,18,40,0,-5,13.1,-40,9999
ALBE,AL032000,000816,2000,0,40,5,-5,20.7,-51,9999
ALBE,AL032000,000816,2000,6,40,5,0,9.3,-51,9999
ALBE,AL032000,000816,2000,12,40,10,0,11.3,-60,9999
ALBE,AL032000,000816,2000,18,40,10,0,10.0,-65,9999
ALBE,AL032000,000817,2000,0,45,10,5,9.1,-63,9999
ALBE,AL032000,000817,2000,6,45,10,5,15.2,-66,9999
ALBE,AL032000,000817,2000,12,50,10,5,11.9,-62,9999
ALBE,AL032000,000817,2000,18,50,15,5,8.8,-64,9999
ALBE,AL032000,000818,2000,0,55,20,5,12.2,-61,9999
ALBE,AL032000,000818,2000,6,55,25,5,9.9,-60,9999
ALBE,AL032000,000818,2000,12,60,25,5,2.5,-53,9999
ALBE,AL032000,000818,2000,18,65,25,10,0.8,-43,9999
ALBE,AL032000,000819,2000,0,75,15,15,5.9,-28,9999
ALBE,AL032000,000819,2000,6,80,10,15,2.0,-24,9999
ALBE,AL032000,000819,2000,12,85,0,10,7.5,-16,9999
ALBE,AL032000,000819,2000,18,90,-5,10,5.2,-7,9999
ALBE,AL032000,000820,2000,0,90,-5,5,7.0,-4,9999
ALBE,AL032000,000820,2000,6,90,-10,0,11.8,-2,9999
ALBE,AL032000,000820,2000,12,85,-5,-5,7.2,-5,9999
ALBE,AL032000,000820,2000,18,85,-5,-5,3.9,-1,9999
ALBE,AL032000,000821,2000,0,85,-10,0,8.2,-1,9999
ALBE,AL032000,000821,2000,6,80,-5,-5,6.3,-6,9999
ALBE,AL032000,000821,2000,12,80,-10,-5,6.2,2,9999
ALBE,AL032000,000821,2000,18,80,-15,0,5.8,8,9999
ALBE,AL032000,000822,2000,0,75,-10,-5,3.6,10,9999
ALBE,AL032000,000822,2000,6,75,-20,-5,10.2,23,9999
ALBE,AL032000,000822,2000,12,70,9999,-5,15.5,40,9999
ALBE,AL032000,000822,2000,18,65,9999,-10,11.3,65,9999
ALBE,AL032000,000823,2000,0,65,9999,-5,6.0,65,9999
ALBE,AL032000,000823,2000,6,55,9999,-10,4.2,55,9999
TD04,AL042000,000808,2000,12,30,0,9999,4.4,-104,170
TD04,AL042000,000808,2000,18,30,0,9999,20.3,-98,191
TD04,AL042000,000809,2000,0,30,0,0,16.7,-97,200
TD04,AL042000,000809,2000,6,30,0,0,13.7,-103,211
TD04,AL042000,000809,2000,12,30,0,0,13.6,-106,210
TD04,AL042000,000809,2000,18,30,-5,0,18.3,-99,225
TD04,AL042000,000810,2000,0,30,-5,0,9.5,-99,230
TD04,AL042000,000810,2000,6,30,-5,0,3.7,-106,117
TD04,AL042000,000810,2000,12,30,-5,0,14.1,-105,191
TD04,AL042000,000810,2000,18,25,9999,-5,15.9,-101,172
TD04,AL042000,000811,2000,0,25,9999,-5,6.7,-98,238
TD04,AL042000,000811,2000,6,25,9999,0,6.9,-102,135
TD04,AL042000,000811,2000,12,25,9999,0,17.0,-101,9999
BERY,AL052000,000813,2000,18,30,15,9999,15.2,-117,-70
BERY,AL052000,000814,2000,0,30,15,9999,18.0,-113,-1
BERY,AL052000,000814,2000,6,35,10,5,18.2,-118,63
BERY,AL052000,000814,2000,12,40,-10,10,19.3,-120,-90
BERY,AL052000,000814,2000,18,45,-20,10,13.2,-98,-73
BERY,AL052000,000815,2000,0,45,9999,5,15.4,-89,-104
BERY,AL052000,000815,2000,6,45,9999,0,19.0,-95,-41
BERY,AL052000,000815,2000,12,30,9999,9999,15.7,-113,-28
BERY,AL052000,000815,2000,18,25,9999,9999,3.1,-110,-10
CHRI,AL062000,000817,2000,12,25,10,9999,7.0,-110,115
CHRI,AL062000,000817,2000,18,25,5,9999,10.3,-109,114
CHRI,AL062000,000818,2000,0,25,0,0,9.4,-106,113
CHRI,AL062000,000818,2000,6,30,-5,5,10.9,-101,72
CHRI,AL062000,000818,2000,12,35,-15,10,7.2,-96,8
CHRI,AL062000,000818,2000,18,30,9999,0,5.4,-98,66
CHRI,AL062000,000819,2000,0,25,9999,-10,12.2,-106,130
CHRI,AL062000,000819,2000,6,25,9999,-5,23.8,-109,186
CHRI,AL062000,000819,2000,12,20,9999,-5,18.3,-114,190
DEBB,AL072000,000819,2000,18,30,15,9999,4.5,-101,-94
DEBB,AL072000,000820,2000,0,30,25,9999,3.8,-99,-12
DEBB,AL072000,000820,2000,6,35,30,5,3.1,-94,-64
DEBB,AL072000,000820,2000,12,40,35,10,3.5,-85,-99
DEBB,AL072000,000820,2000,18,45,30,10,6.5,-77,-92
DEBB,AL072000,000821,2000,0,55,15,15,10.5,-68,-86
DEBB,AL072000,000821,2000,6,65,0,20,14.5,-60,-82
DEBB,AL072000,000821,2000,12,75,-10,20,9.4,-60,-43
DEBB,AL072000,000821,2000,18,75,-10,10,6.0,-60,10
DEBB,AL072000,000822,2000,0,70,-5,-5,16.2,-63,-34
DEBB,AL072000,000822,2000,6,65,0,-10,23.1,-70,-77
DEBB,AL072000,000822,2000,12,65,-5,-5,11.2,-69,-64
DEBB,AL072000,000822,2000,18,65,-15,0,20.7,-65,-74
DEBB,AL072000,000823,2000,0,65,-25,0,26.1,-68,-111
DEBB,AL072000,000823,2000,6,65,-30,0,21.4,-67,-88
DEBB,AL072000,000823,2000,12,60,-30,-5,26.3,-72,-7
DEBB,AL072000,000823,2000,18,50,9999,-15,24.3,-84,143
DEBB,AL072000,000824,2000,0,40,9999,-20,40.6,-101,195
DEBB,AL072000,000824,2000,6,35,9999,-15,41.2,-117,166
DEBB,AL072000,000824,2000,12,30,9999,-10,39.1,-124,63
ERNE,AL082000,000901,2000,12,25,10,9999,3.0,-89,34
ERNE,AL082000,000901,2000,18,30,5,9999,7.7,-87,7
ERNE,AL082000,000902,2000,0,30,5,5,12.5,-85,8
ERNE,AL082000,000902,2000,6,35,0,5,25.1,-79,-29
ERNE,AL082000,000902,2000,12,35,0,5,23.0,-82,31
ERNE,AL082000,000902,2000,18,35,-5,0,27.8,-80,111
ERNE,AL082000,000903,2000,0,35,9999,0,32.3,-82,105
ERNE,AL082000,000903,2000,6,35,9999,0,35.7,-86,153
ERNE,AL082000,000903,2000,12,35,9999,0,25.6,-91,189
ERNE,AL082000,000903,2000,18,30,9999,-5,20.2,-95,154
TD09,AL092000,000908,2000,18,25,9999,9999,27.2,-134,30
TD09,AL092000,000909,2000,0,30,9999,9999,28.3,-123,54
TD09,AL092000,000909,2000,6,25,9999,0,24.8,-136,215
TD09,AL092000,000909,2000,12,25,9999,9999,21.4,-138,9999
FLOR,AL102000,000910,2000,18,30,35,9999,7.6,-97,166
FLOR,AL102000,000911,2000,0,30,35,9999,5.4,-96,190
FLOR,AL102000,000911,2000,6,30,30,0,14.0,-98,171
FLOR,AL102000,000911,2000,12,45,15,15,20.5,-84,150
FLOR,AL102000,000911,2000,18,65,0,35,15.4,-65,138
FLOR,AL102000,000912,2000,0,65,0,20,8.3,-64,122
FLOR,AL102000,000912,2000,6,60,5,-5,11.4,-68,154
FLOR,AL102000,000912,2000,12,60,0,-5,10.1,-68,118
FLOR,AL102000,000912,2000,18,65,-10,5,7.3,-58,128
FLOR,AL102000,000913,2000,0,65,-15,5,9.4,-60,127
FLOR,AL102000,000913,2000,6,65,-20,0,15.1,-62,91
FLOR,AL102000,000913,2000,12,60,-15,-5,9.0,-69,118
FLOR,AL102000,000913,2000,18,55,-10,-10,12.4,-71,124
FLOR,AL102000,000914,2000,0,50,-5,-10,16.4,-79,45
FLOR,AL102000,000914,2000,6,45,0,-10,13.2,-90,51
FLOR,AL102000,000914,2000,12,45,5,-5,16.5,-91,48
FLOR,AL102000,000914,2000,18,45,15,0,15.8,-90,82
FLOR,AL102000,000915,2000,0,45,20,0,16.8,-90,64
FLOR,AL102000,000915,2000,6,45,20,0,14.8,-95,41
FLOR,AL102000,000915,2000,12,50,15,5,9.4,-85,90
FLOR,AL102000,000915,2000,18,60,10,15,6.1,-68,-48
FLOR,AL102000,000916,2000,0,65,-5,15,12.2,-57,-111
FLOR,AL102000,000916,2000,6,65,-10,5,16.5,-46,-120
FLOR,AL102000,000916,2000,12,65,-15,0,15.8,-41,-72
FLOR,AL102000,000916,2000,18,70,-20,5,13.8,-27,-74
FLOR,AL102000,000917,2000,0,60,9999,-5,17.1,-31,-29
FLOR,AL102000,000917,2000,6,55,9999,-15,13.0,-23,24
FLOR,AL102000,000917,2000,12,50,9999,-10,21.1,23,-21
FLOR,AL102000,000917,2000,18,50,9999,-5,39.5,50,0
GORD,AL112000,000914,2000,12,25,0,9999,8.9,-110,66
GORD,AL112000,000914,2000,18,25,5,9999,6.4,-100,56
GORD,AL112000,000915,2000,0,25,15,9999,12.2,-101,36
GORD,AL112000,000915,2000,6,25,25,9999,16.5,-108,78
GORD,AL112000,000915,2000,12,25,30,9999,7.7,-110,105
GORD,AL112000,000915,2000,18,30,30,9999,5.6,-104,26
GORD,AL112000,000916,2000,0,40,25,15,13.2,-97,-61
GORD,AL112000,000916,2000,6,50,20,20,23.9,-92,-4
GORD,AL112000,000916,2000,12,55,10,15,14.1,-97,-63
GORD,AL112000,000916,2000,18,60,5,10,23.3,-94,-59
GORD,AL112000,000917,2000,0,65,-5,10,16.7,-94,-57
GORD,AL112000,000917,2000,6,70,-30,10,28.1,-92,-63
GORD,AL112000,000917,2000,12,65,-35,0,28.8,-83,9
GORD,AL112000,000917,2000,18,65,9999,-5,27.1,-90,148
GORD,AL112000,000918,2000,0,60,9999,-5,37.9,-93,143
GORD,AL112000,000918,2000,6,40,9999,9999,35.5,-89,180
GORD,AL112000,000918,2000,12,30,9999,9999,34.8,-85,192
HELE,AL122000,000915,2000,12,25,5,9999,16.0,-106,70
HELE,AL122000,000915,2000,18,25,9999,9999,17.1,-101,-1
HELE,AL122000,000916,2000,0,25,9999,0,14.2,-105,73
HELE,AL122000,000916,2000,6,25,9999,0,20.0,-111,86
HELE,AL122000,000916,2000,12,30,9999,5,20.3,-111,115
HELE,AL122000,000919,2000,18,30,-5,9999,10.2,-112,-76
HELE,AL122000,000920,2000,0,30,-5,9999,7.4,-112,-46
HELE,AL122000,000920,2000,6,25,10,-5,8.9,-121,138
HELE,AL122000,000920,2000,12,25,20,-5,9.6,-132,63
HELE,AL122000,000920,2000,18,25,35,0,8.6,-118,-4
HELE,AL122000,000921,2000,0,25,35,0,8.5,-114,-14
HELE,AL122000,000921,2000,6,35,15,10,13.2,-106,41
HELE,AL122000,000921,2000,12,45,-10,20,19.8,-100,-14
HELE,AL122000,000921,2000,18,60,-35,25,26.5,-78,-18
HELE,AL122000,000922,2000,0,60,-35,15,29.8,-81,71
HELE,AL122000,000922,2000,6,50,-25,-10,32.3,-103,120
HELE,AL122000,000922,2000,12,35,-10,-25,38.5,-115,83
HELE,AL122000,000922,2000,18,25,10,9999,32.7,-115,114
HELE,AL122000,000923,2000,0,25,15,9999,38.2,-72,111
HELE,AL122000,000923,2000,6,25,20,9999,37.7,-57,91
HELE,AL122000,000923,2000,12,25,20,9999,30.0,-64,120
HELE,AL122000,000923,2000,18,35,10,9999,19.8,-46,112
HELE,AL122000,000924,2000,0,40,15,9999,20.4,-4,102
HELE,AL122000,000924,2000,6,45,15,9999,19.3,-3,118
HELE,AL122000,000924,2000,12,45,10,9999,19.2,-17,9999
HELE,AL122000,000924,2000,18,45,0,0,26.8,-4,113
HELE,AL122000,000925,2000,0,55,9999,10,23.9,26,95
HELE,AL122000,000925,2000,6,60,9999,15,31.3,14,-3
HELE,AL122000,000925,2000,12,55,9999,0,41.8,42,-44
HELE,AL122000,000925,2000,18,45,9999,-15,54.1,45,9999
ISAA,AL132000,000921,2000,12,30,15,9999,7.4,-119,-95
ISAA,AL132000,000921,2000,18,30,15,9999,9.4,-118,-3
ISAA,AL132000,000922,2000,0,35,15,5,3.8,-118,9999
ISAA,AL132000,000922,2000,6,40,15,10,5.4,-110,-117
ISAA,AL132000,000922,2000,12,45,25,10,9.0,-101,-65
ISAA,AL132000,000922,2000,18,45,40,5,0.9,-95,-62
ISAA,AL132000,000923,2000,0,50,55,5,6.6,-91,-91
ISAA,AL132000,000923,2000,6,55,45,10,9.9,-82,-109
ISAA,AL132000,000923,2000,12,70,30,20,1.9,-61,-108
ISAA,AL132000,000923,2000,18,85,15,30,8.7,-43,-106
ISAA,AL132000,000924,2000,0,105,-10,35,8.5,-12,-71
ISAA,AL132000,000924,2000,6,100,-5,15,4.6,-27,-63
ISAA,AL132000,000924,2000,12,100,-10,-5,5.4,-24,9999
ISAA,AL132000,000924,2000,18,100,-10,0,3.2,-24,-58
ISAA,AL132000,000925,2000,0,95,-5,-5,4.2,-26,-83
ISAA,AL132000,000925,2000,6,95,-10,-5,9.7,-27,-76
ISAA,AL132000,000925,2000,12,90,-15,-5,10.6,-29,-52
ISAA,AL132000,000925,2000,18,90,-15,-5,13.3,-27,-54
ISAA,AL132000,000926,2000,0,90,-10,0,11.4,-25,-75
ISAA,AL132000,000926,2000,6,85,0,-5,12.9,-29,13
ISAA,AL132000,000926,2000,12,75,15,-15,17.8,-38,83
ISAA,AL132000,000926,2000,18,75,20,-10,14.0,-41,-38
ISAA,AL132000,000927,2000,0,80,20,5,18.1,-42,-103
ISAA,AL132000,000927,2000,6,85,20,10,25.6,-40,-103
ISAA,AL132000,000927,2000,12,90,20,10,16.9,-38,-70
ISAA,AL132000,000927,2000,18,95,25,10,12.6,-30,-80
ISAA,AL132000,000928,2000,0,100,15,10,10.8,-30,-70
ISAA,AL132000,000928,2000,6,105,5,10,13.6,-32,-63
ISAA,AL132000,000928,2000,12,110,-5,10,4.9,-32,-70
ISAA,AL132000,000928,2000,18,120,-30,15,7.6,-22,-96
ISAA,AL132000,000929,2000,0,115,-30,5,4.0,-28,-103
ISAA,AL132000,000929,2000,6,110,-30,-10,8.4,-35,9999
ISAA,AL132000,000929,2000,12,105,-30,-10,8.9,-34,-109
ISAA,AL132000,000929,2000,18,90,-20,-20,12.6,-31,-113
ISAA,AL132000,000930,2000,0,85,-20,-20,24.4,-19,-102
ISAA,AL132000,000930,2000,6,80,-20,-10,34.4,-16,-61
ISAA,AL132000,000930,2000,12,75,-20,-10,41.9,-19,-82
ISAA,AL132000,000930,2000,18,70,9999,-10,38.6,-18,-41
ISAA,AL132000,001001,2000,0,65,9999,-10,40.5,-21,38
ISAA,AL132000,001001,2000,6,60,9999,-10,26.4,-20,83
ISAA,AL132000,001001,2000,12,55,9999,-10,36.3,-20,53
JOYC,AL142000,000925,2000,12,25,10,9999,5.4,-126,-75
JOYC,AL142000,000925,2000,18,30,10,9999,4.3,-116,-64
JOYC,AL142000,000926,2000,0,35,15,10,1.0,-113,29
JOYC,AL142000,000926,2000,6,35,20,5,3.5,-113,52
JOYC,AL142000,000926,2000,12,35,30,0,0.1,-113,39
JOYC,AL142000,000926,2000,18,40,30,5,3.4,-103,-15
JOYC,AL142000,000927,2000,0,50,25,15,1.4,-88,-38
JOYC,AL142000,000927,2000,6,55,25,15,10.1,-81,-47
JOYC,AL142000,000927,2000,12,65,15,15,11.1,-69,-24
JOYC,AL142000,000927,2000,18,70,5,15,18.3,-60,-22
JOYC,AL142000,000928,2000,0,75,0,10,15.5,-58,-31
JOYC,AL142000,000928,2000,6,80,-10,10,12.5,-61,-81
JOYC,AL142000,000928,2000,12,80,-15,5,10.0,-64,-82
JOYC,AL142000,000928,2000,18,75,-15,-5,7.8,-69,-157
JOYC,AL142000,000929,2000,0,75,-20,-5,16.7,-73,-173
JOYC,AL142000,000929,2000,6,70,-20,-5,12.1,-81,9999
JOYC,AL142000,000929,2000,12,65,-20,-10,12.2,-92,62
JOYC,AL142000,000929,2000,18,60,-20,-10,16.2,-95,47
JOYC,AL142000,000930,2000,0,55,-15,-10,14.5,-113,51
JOYC,AL142000,000930,2000,6,50,-15,-10,13.3,-121,27
JOYC,AL142000,000930,2000,12,45,-10,-10,20.4,-126,35
JOYC,AL142000,000930,2000,18,40,-10,-10,15.0,-121,46
JOYC,AL142000,001001,2000,0,40,-10,-5,13.8,-116,48
JOYC,AL142000,001001,2000,6,35,-10,-5,7.7,-122,5
JOYC,AL142000,001001,2000,12,35,9999,-5,2.4,-116,-77
JOYC,AL142000,001001,2000,18,30,9999,-5,2.8,-105,-77
JOYC,AL142000,001002,2000,0,30,9999,-5,6.4,-102,-67
JOYC,AL142000,001002,2000,6,25,9999,-5,1.8,-108,-14
KEIT,AL152000,000928,2000,18,25,15,9999,1.6,-113,-34
KEIT,AL152000,000929,2000,0,25,20,9999,4.6,-112,24
KEIT,AL152000,000929,2000,6,30,25,5,7.4,-116,9999
KEIT,AL152000,000929,2000,12,30,35,5,8.9,-121,17
KEIT,AL152000,000929,2000,18,40,35,10,6.5,-99,-63
KEIT,AL152000,000930,2000,0,45,55,15,9.9,-93,-80
KEIT,AL152000,000930,2000,6,55,65,15,8.2,-90,-140
KEIT,AL152000,000930,2000,12,65,50,20,5.1,-82,-150
KEIT,AL152000,000930,2000,18,75,35,20,0.6,-62,-135
KEIT,AL152000,001001,2000,0,100,0,35,4.8,-36,-130
KEIT,AL152000,001001,2000,6,120,-40,45,2.8,-22,-146
KEIT,AL152000,001001,2000,12,115,-45,15,8.0,-33,-86
KEIT,AL152000,001001,2000,18,110,-45,-10,20.1,-32,-71
KEIT,AL152000,001002,2000,0,100,-40,-15,22.2,-45,-73
KEIT,AL152000,001002,2000,6,80,-35,-30,15.0,-69,-96
KEIT,AL152000,001002,2000,12,70,-40,-30,11.6,-81,-35
KEIT,AL152000,001002,2000,18,65,-35,-15,20.5,-78,-52
KEIT,AL152000,001003,2000,0,60,-35,-10,25.0,-86,-33
KEIT,AL152000,001003,2000,6,45,-15,9999,21.1,-105,-27
KEIT,AL152000,001003,2000,12,30,5,9999,29.6,-137,7
KEIT,AL152000,001003,2000,18,30,10,9999,8.8,-130,88
KEIT,AL152000,001004,2000,0,25,35,9999,14.9,-127,-19
KEIT,AL152000,001004,2000,6,30,35,9999,18.9,-121,-35
KEIT,AL152000,001004,2000,12,35,40,9999,7.0,-122,-17
KEIT,AL152000,001004,2000,18,40,40,10,4.7,-109,-29
KEIT,AL152000,001005,2000,0,60,-15,25,4.5,-79,-159
KEIT,AL152000,001005,2000,6,65,-35,25,7.1,-79,-146
KEIT,AL152000,001005,2000,12,75,-55,15,13.6,-73,-95
KEIT,AL152000,001005,2000,18,80,9999,15,7.3,-49,-46
KEIT,AL152000,001006,2000,0,45,9999,9999,9.7,-70,-55
KEIT,AL152000,001006,2000,6,30,9999,9999,12.2,-102,35
KEIT,AL152000,001006,2000,12,20,9999,9999,12.2,-123,78
LESL,AL162000,001004,2000,12,30,5,9999,19.3,-83,190
LESL,AL162000,001004,2000,18,30,5,9999,20.3,-100,173
LESL,AL162000,001005,2000,0,30,5,9999,23.6,-107,142
LESL,AL162000,001005,2000,6,30,10,0,17.4,-111,99
LESL,AL162000,001005,2000,12,35,5,5,14.1,-108,128
LESL,AL162000,001005,2000,18,35,5,5,13.6,-94,152
LESL,AL162000,001006,2000,0,35,5,0,19.6,-85,142
LESL,AL162000,001006,2000,6,40,0,5,26.7,-79,177
LESL,AL162000,001006,2000,12,40,0,5,25.2,-78,204
LESL,AL162000,001006,2000,18,40,9999,0,29.3,-76,220
LESL,AL162000,001007,2000,0,40,9999,0,29.8,-63,205
LESL,AL162000,001007,2000,6,40,9999,0,34.4,-56,145
LESL,AL162000,001007,2000,12,40,9999,0,33.1,-49,26
MICH,AL172000,001015,2000,12,30,5,9999,20.8,-80,150
MICH,AL172000,001015,2000,18,30,5,9999,18.0,-79,124
MICH,AL172000,001016,2000,0,35,0,5,16.5,-73,157
MICH,AL172000,001016,2000,6,35,10,5,21.3,-72,189
MICH,AL172000,001016,2000,12,35,20,0,13.8,-92,186
MICH,AL172000,001016,2000,18,35,30,0,12.3,-89,130
MICH,AL172000,001017,2000,0,35,30,0,15.7,-89,120
MICH,AL172000,001017,2000,6,45,20,10,17.2,-81,98
MICH,AL172000,001017,2000,12,55,10,20,14.3,-69,63
MICH,AL172000,001017,2000,18,65,5,20,6.0,-53,34
MICH,AL172000,001018,2000,0,65,10,10,12.2,-50,42
MICH,AL172000,001018,2000,6,65,0,0,12.5,-47,38
MICH,AL172000,001018,2000,12,65,10,0,18.5,-41,32
MICH,AL172000,001018,2000,18,70,15,5,20.9,-21,-5
MICH,AL172000,001019,2000,0,75,9999,10,26.3,-16,8
MICH,AL172000,001019,2000,6,65,9999,-5,43.6,-31,13
MICH,AL172000,001019,2000,12,75,9999,0,41.6,-12,6
MICH,AL172000,001019,2000,18,85,9999,20,53.7,85,8
NADI,AL182000,001019,2000,12,25,10,9999,8.1,-119,-61
NADI,AL182000,001019,2000,18,30,10,9999,9.4,-109,-34
NADI,AL182000,001020,2000,0,30,20,5,12.7,-106,-9
NADI,AL182000,001020,2000,6,30,20,0,16.4,-101,18
NADI,AL182000,001020,2000,12,35,15,5,22.8,-91,17
NADI,AL182000,001020,2000,18,40,5,10,21.8,-66,-45
NADI,AL182000,001021,2000,0,50,9999,15,34.2,-54,-78
NADI,AL182000,001021,2000,6,50,9999,10,31.3,-52,-46
NADI,AL182000,001021,2000,12,50,9999,0,29.3,-49,41
NADI,AL182000,001021,2000,18,45,9999,-5,26.0,-51,126
SUBT,AL192000,001025,2000,18,35,10,9999,44.6,-119,98
SUBT,AL192000,001026,2000,0,35,15,9999,41.1,-111,72
SUBT,AL192000,001026,2000,6,35,15,0,36.7,-101,93
SUBT,AL192000,001026,2000,12,40,10,5,28.2,-94,142
SUBT,AL192000,001026,2000,18,45,5,10,27.0,-76,150
SUBT,AL192000,001027,2000,0,50,0,10,20.4,-62,127
SUBT,AL192000,001027,2000,6,50,0,5,19.1,-52,137
SUBT,AL192000,001027,2000,12,50,0,0,16.0,-44,147
SUBT,AL192000,001027,2000,18,50,5,0,12.5,-36,150
SUBT,AL192000,001028,2000,0,50,5,0,15.1,-26,117
SUBT,AL192000,001028,2000,6,50,9999,0,18.2,-35,101
SUBT,AL192000,001028,2000,12,50,9999,0,19.1,-42,130
SUBT,AL192000,001028,2000,18,55,9999,5,27.0,-25,86
SUBT,AL192000,001029,2000,0,55,9999,5,33.9,-15,72
ALLI,AL012001,010605,2001,12,40,-20,9999,22.7,-69,-28
ALLI,AL012001,010605,2001,18,50,-30,9999,17.2,-41,74
ALLI,AL012001,010606,2001,0,45,-25,9999,21.5,-41,128
ALLI,AL012001,010606,2001,6,30,-10,9999,17.4,-64,112
ALLI,AL012001,010606,2001,12,20,0,9999,10.4,-55,117
ALLI,AL012001,010606,2001,18,20,-5,9999,17.3,20,106
ALLI,AL012001,010607,2001,0,20,-5,9999,22.2,20,90
ALLI,AL012001,010607,2001,6,20,0,9999,16.5,-5,97
ALLI,AL012001,010607,2001,12,20,0,9999,20.7,-40,60
ALLI,AL012001,010607,2001,18,15,5,9999,18.4,-28,48
ALLI,AL012001,010608,2001,0,15,5,9999,26.5,-11,66
ALLI,AL012001,010608,2001,6,20,0,9999,29.9,-45,89
ALLI,AL012001,010608,2001,12,20,0,9999,14.3,-63,92
ALLI,AL012001,010608,2001,18,20,0,9999,17.0,-57,149
ALLI,AL012001,010609,2001,0,20,0,9999,25.1,-64,77
ALLI,AL012001,010609,2001,6,20,5,9999,25.3,-85,102
ALLI,AL012001,010609,2001,12,20,5,9999,24.0,-95,55
ALLI,AL012001,010609,2001,18,20,10,9999,21.4,-82,125
ALLI,AL012001,010610,2001,0,20,10,9999,22.8,-79,181
ALLI,AL012001,010610,2001,6,25,10,5,22.3,-86,185
ALLI,AL012001,010610,2001,12,25,15,5,20.5,-89,138
ALLI,AL012001,010610,2001,18,30,5,5,19.0,-70,119
ALLI,AL012001,010611,2001,0,30,-5,5,17.0,-68,173
ALLI,AL012001,010611,2001,6,35,-15,9999,23.1,-77,9999
ALLI,AL012001,010611,2001,12,40,-20,9999,25.0,-69,28
ALLI,AL012001,010611,2001,18,35,-15,9999,20.4,-60,78
ALLI,AL012001,010612,2001,0,25,-5,9999,18.9,-61,126
ALLI,AL012001,010612,2001,6,20,5,9999,26.0,-66,9999
ALLI,AL012001,010612,2001,12,20,5,9999,21.5,-49,9999
ALLI,AL012001,010612,2001,18,20,5,9999,22.8,-17,9999
ALLI,AL012001,010613,2001,0,20,5,9999,20.7,20,9999
ALLI,AL012001,010613,2001,6,25,0,9999,16.0,-31,9999
ALLI,AL012001,010613,2001,12,25,0,9999,13.6,-46,9999
ALLI,AL012001,010613,2001,18,25,0,9999,10.5,-34,9999
ALLI,AL012001,010614,2001,0,25,0,9999,10.7,-48,9999
ALLI,AL012001,010614,2001,6,25,0,9999,10.8,-57,147
ALLI,AL012001,010614,2001,12,25,0,9999,10.6,-60,156
ALLI,AL012001,010614,2001,18,25,0,9999,4.8,-52,96
ALLI,AL012001,010615,2001,0,25,0,9999,13.4,-55,115
ALLI,AL012001,010615,2001,6,25,0,0,12.1,-50,125
ALLI,AL012001,010615,2001,12,25,0,9999,10.9,-33,128
ALLI,AL012001,010615,2001,18,25,0,9999,7.7,25,45
ALLI,AL012001,010616,2001,0,25,0,9999,11.6,25,53
ALLI,AL012001,010616,2001,6,25,5,9999,13.7,4,116
ALLI,AL012001,010616,2001,12,25,15,9999,7.4,-2,150
ALLI,AL012001,010616,2001,18,25,10,9999,2.5,25,106
ALLI,AL012001,010617,2001,0,25,9999,0,7.6,25,62
ALLI,AL012001,010617,2001,6,30,9999,5,17.2,30,67
ALLI,AL012001,010617,2001,12,40,9999,15,16.7,40,46
ALLI,AL012001,010617,2001,18,35,9999,5,22.2,35,26
TD02,AL022001,010711,2001,18,25,0,9999,5.8,-89,-6
TD02,AL022001,010712,2001,0,25,9999,9999,4.7,-88,11
TD02,AL022001,010712,2001,6,25,9999,0,1.6,-87,60
TD02,AL022001,010712,2001,12,25,9999,0,6.3,-91,124
TD02,AL022001,010712,2001,18,25,9999,0,8.9,-95,9999
BARR,AL032001,010802,2001,12,30,5,9999,20.1,-113,86
BARR,AL032001,010802,2001,18,45,-10,9999,21.5,-93,53
BARR,AL032001,010803,2001,0,40,-10,10,21.7,-94,83
BARR,AL032001,010803,2001,6,35,-5,-10,19.1,-104,192
BARR,AL032001,010803,2001,12,35,-5,-5,8.6,-108,156
BARR,AL032001,010803,2001,18,35,0,0,4.5,-103,90
BARR,AL032001,010804,2001,0,30,5,-5,4.8,-109,130
BARR,AL032001,010804,2001,6,30,10,-5,9.3,-119,74
BARR,AL032001,010804,2001,12,30,20,0,13.8,-119,56
BARR,AL032001,010804,2001,18,35,25,5,10.2,-102,8
BARR,AL032001,010805,2001,0,35,25,5,8.4,-96,17
BARR,AL032001,010805,2001,6,40,20,5,11.1,-96,-4
BARR,AL032001,010805,2001,12,50,-25,15,17.7,-92,-84
